성별,연령대,섭취품목,비타민 및 무기질,식이섬유,아미노산 및 단백질,지방산,엽록소,인삼류,페놀류,당 및 탄수화물,발효미생물류,신규기능성식품
남자,50~59,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,30~39,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,30~39,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,60~69,['인삼류'],0,0,0,0,0,1,0,0,0,0
남자,40~49,['발효미생물류'],0,0,0,0,0,0,0,0,1,0
남자,40~49,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,60~69,['인삼류'],0,0,0,0,0,1,0,0,0,0
남자,30~39,['아미노산 및 단백질'],0,0,1,0,0,0,0,0,0,0
여자,60~69,"['비타민 및 무기질', '인삼류', '발효미생물류']",1,0,0,0,0,1,0,0,1,0
여자,70~79,"['인삼류', '발효미생물류']",0,0,0,0,0,1,0,0,1,0
여자,50~59,['인삼류'],0,0,0,0,0,1,0,0,0,0
남자,40~49,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,60~69,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,40~49,"['비타민 및 무기질', '인삼류']",1,0,0,0,0,1,0,0,0,0
여자,70~79,"['인삼류', '발효미생물류']",0,0,0,0,0,1,0,0,1,0
남자,50~59,"['비타민 및 무기질', '인삼류']",1,0,0,0,0,1,0,0,0,0
남자,30~39,"['인삼류', '발효미생물류']",0,0,0,0,0,1,0,0,1,0
남자,50~59,"['지방산', '발효미생물류']",0,0,0,1,0,0,0,0,1,0
남자,50~59,"['비타민 및 무기질', '지방산']",1,0,0,1,0,0,0,0,0,0
남자,30~39,"['비타민 및 무기질', '인삼류', '발효미생물류']",1,0,0,0,0,1,0,0,1,0
남자,30~39,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,60~69,['발효미생물류'],0,0,0,0,0,0,0,0,1,0
남자,30~39,"['발효미생물류', '신규기능성식품']",0,0,0,0,0,0,0,0,1,1
남자,50~59,"['비타민 및 무기질', '지방산', '인삼류']",1,0,0,1,0,1,0,0,0,0
남자,50~59,"['당 및 탄수화물', '발효미생물류']",0,0,0,0,0,0,0,1,1,0
남자,50~59,"['비타민 및 무기질', '지방산', '인삼류']",1,0,0,1,0,1,0,0,0,0
남자,40~49,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,70~79,"['인삼류', '발효미생물류']",0,0,0,0,0,1,0,0,1,0
남자,50~59,"['비타민 및 무기질', '인삼류']",1,0,0,0,0,1,0,0,0,0
남자,40~49,"['비타민 및 무기질', '지방산', '발효미생물류']",1,0,0,1,0,0,0,0,1,0
남자,50~59,['인삼류'],0,0,0,0,0,1,0,0,0,0
여자,50~59,"['비타민 및 무기질', '인삼류']",1,0,0,0,0,1,0,0,0,0
여자,40~49,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,60~69,"['비타민 및 무기질', '지방산', '신규기능성식품']",1,0,0,1,0,0,0,0,0,1
남자,60~69,['인삼류'],0,0,0,0,0,1,0,0,0,0
남자,60~69,"['지방산', '인삼류']",0,0,0,1,0,1,0,0,0,0
남자,40~49,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,20~29,['발효미생물류'],0,0,0,0,0,0,0,0,1,0
남자,60~69,"['비타민 및 무기질', '지방산']",1,0,0,1,0,0,0,0,0,0
남자,60~69,"['발효미생물류', '신규기능성식품']",0,0,0,0,0,0,0,0,1,1
남자,40~49,"['아미노산 및 단백질', '지방산']",0,0,1,1,0,0,0,0,0,0
남자,70~79,"['비타민 및 무기질', '지방산', '발효미생물류']",1,0,0,1,0,0,0,0,1,0
남자,60~69,"['지방산', '발효미생물류']",0,0,0,1,0,0,0,0,1,0
남자,40~49,['지방산'],0,0,0,1,0,0,0,0,0,0
남자,50~59,"['아미노산 및 단백질', '지방산', '인삼류', '당 및 탄수화물']",0,0,1,1,0,1,0,1,0,0
남자,40~49,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,40~49,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,50~59,"['비타민 및 무기질', '지방산', '인삼류', '페놀류', '발효미생물류']",1,0,0,1,0,1,1,0,1,0
여자,60~69,"['지방산', '발효미생물류']",0,0,0,1,0,0,0,0,1,0
남자,60~69,"['비타민 및 무기질', '지방산', '발효미생물류']",1,0,0,1,0,0,0,0,1,0
남자,50~59,"['아미노산 및 단백질', '인삼류']",0,0,1,0,0,1,0,0,0,0
남자,60~69,['아미노산 및 단백질'],0,0,1,0,0,0,0,0,0,0
남자,70~79,"['지방산', '발효미생물류']",0,0,0,1,0,0,0,0,1,0
남자,50~59,"['지방산', '발효미생물류', '신규기능성식품']",0,0,0,1,0,0,0,0,1,1
남자,50~59,"['비타민 및 무기질', '아미노산 및 단백질', '지방산']",1,0,1,1,0,0,0,0,0,0
남자,70~79,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,30~39,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,60~69,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,60~69,"['인삼류', '발효미생물류']",0,0,0,0,0,1,0,0,1,0
남자,30~39,"['엽록소', '당 및 탄수화물', '발효미생물류']",0,0,0,0,1,0,0,1,1,0
남자,60~69,"['지방산', '인삼류']",0,0,0,1,0,1,0,0,0,0
남자,50~59,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,60~69,"['지방산', '인삼류', '당 및 탄수화물']",0,0,0,1,0,1,0,1,0,0
남자,60~69,"['비타민 및 무기질', '지방산', '인삼류', '당 및 탄수화물']",1,0,0,1,0,1,0,1,0,0
남자,60~69,['발효미생물류'],0,0,0,0,0,0,0,0,1,0
남자,50~59,"['비타민 및 무기질', '아미노산 및 단백질', '지방산', '당 및 탄수화물', '신규기능성식품']",1,0,1,1,0,0,0,1,0,1
남자,30~39,"['비타민 및 무기질', '인삼류', '발효미생물류']",1,0,0,0,0,1,0,0,1,0
남자,60~69,['발효미생물류'],0,0,0,0,0,0,0,0,1,0
남자,60~69,"['비타민 및 무기질', '아미노산 및 단백질', '신규기능성식품']",1,0,1,0,0,0,0,0,0,1
남자,30~39,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,40~49,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,50~59,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,50~59,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,60~69,"['비타민 및 무기질', '발효미생물류', '신규기능성식품']",1,0,0,0,0,0,0,0,1,1
남자,50~59,"['비타민 및 무기질', '아미노산 및 단백질', '발효미생물류']",1,0,1,0,0,0,0,0,1,0
남자,60~69,"['비타민 및 무기질', '지방산']",1,0,0,1,0,0,0,0,0,0
남자,40~49,"['비타민 및 무기질', '지방산']",1,0,0,1,0,0,0,0,0,0
남자,30~39,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,60~69,['인삼류'],0,0,0,0,0,1,0,0,0,0
남자,30~39,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,30~39,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,60~69,['지방산'],0,0,0,1,0,0,0,0,0,0
남자,60~69,"['지방산', '발효미생물류']",0,0,0,1,0,0,0,0,1,0
남자,60~69,"['비타민 및 무기질', '지방산', '발효미생물류']",1,0,0,1,0,0,0,0,1,0
여자,30~39,"['비타민 및 무기질', '지방산']",1,0,0,1,0,0,0,0,0,0
남자,50~59,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,60~69,['인삼류'],0,0,0,0,0,1,0,0,0,0
여자,50~59,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
여자,30~39,['발효미생물류'],0,0,0,0,0,0,0,0,1,0
남자,30~39,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,60~69,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,60~69,['발효미생물류'],0,0,0,0,0,0,0,0,1,0
여자,60~69,['발효미생물류'],0,0,0,0,0,0,0,0,1,0
남자,50~59,"['인삼류', '당 및 탄수화물', '발효미생물류']",0,0,0,0,0,1,0,1,1,0
남자,70~79,"['인삼류', '신규기능성식품']",0,0,0,0,0,1,0,0,0,1
남자,50~59,['발효미생물류'],0,0,0,0,0,0,0,0,1,0
남자,50~59,"['비타민 및 무기질', '지방산', '인삼류', '발효미생물류']",1,0,0,1,0,1,0,0,1,0
여자,40~49,"['비타민 및 무기질', '지방산']",1,0,0,1,0,0,0,0,0,0
남자,50~59,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,60~69,['당 및 탄수화물'],0,0,0,0,0,0,0,1,0,0
남자,70~79,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,60~69,"['발효미생물류', '신규기능성식품']",0,0,0,0,0,0,0,0,1,1
남자,70~79,['인삼류'],0,0,0,0,0,1,0,0,0,0
남자,50~59,"['비타민 및 무기질', '발효미생물류', '신규기능성식품']",1,0,0,0,0,0,0,0,1,1
남자,70~79,['신규기능성식품'],0,0,0,0,0,0,0,0,0,1
남자,50~59,['인삼류'],0,0,0,0,0,1,0,0,0,0
남자,30~39,"['비타민 및 무기질', '신규기능성식품']",1,0,0,0,0,0,0,0,0,1
남자,30~39,"['비타민 및 무기질', '아미노산 및 단백질']",1,0,1,0,0,0,0,0,0,0
남자,60~69,"['지방산', '발효미생물류']",0,0,0,1,0,0,0,0,1,0
남자,50~59,"['지방산', '인삼류']",0,0,0,1,0,1,0,0,0,0
남자,40~49,"['지방산', '신규기능성식품']",0,0,0,1,0,0,0,0,0,1
남자,50~59,"['아미노산 및 단백질', '지방산']",0,0,1,1,0,0,0,0,0,0
남자,40~49,"['비타민 및 무기질', '아미노산 및 단백질', '지방산', '엽록소', '발효미생물류']",1,0,1,1,1,0,0,0,1,0
남자,50~59,"['비타민 및 무기질', '지방산', '인삼류', '발효미생물류']",1,0,0,1,0,1,0,0,1,0
남자,50~59,"['비타민 및 무기질', '지방산', '인삼류']",1,0,0,1,0,1,0,0,0,0
남자,30~39,['식이섬유'],0,1,0,0,0,0,0,0,0,0
남자,50~59,"['비타민 및 무기질', '인삼류', '발효미생물류']",1,0,0,0,0,1,0,0,1,0
남자,40~49,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,30~39,"['비타민 및 무기질', '인삼류']",1,0,0,0,0,1,0,0,0,0
남자,30~39,['인삼류'],0,0,0,0,0,1,0,0,0,0
남자,40~49,['인삼류'],0,0,0,0,0,1,0,0,0,0
남자,30~39,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,30~39,['아미노산 및 단백질'],0,0,1,0,0,0,0,0,0,0
남자,70~79,['인삼류'],0,0,0,0,0,1,0,0,0,0
남자,40~49,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,30~39,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,30~39,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,50~59,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,30~39,"['발효미생물류', '신규기능성식품']",0,0,0,0,0,0,0,0,1,1
남자,40~49,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,40~49,"['발효미생물류', '신규기능성식품']",0,0,0,0,0,0,0,0,1,1
남자,40~49,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,60~69,"['비타민 및 무기질', '지방산', '인삼류']",1,0,0,1,0,1,0,0,0,0
남자,60~69,"['비타민 및 무기질', '인삼류', '발효미생물류']",1,0,0,0,0,1,0,0,1,0
남자,50~59,"['비타민 및 무기질', '지방산', '인삼류', '당 및 탄수화물']",1,0,0,1,0,1,0,1,0,0
남자,50~59,"['비타민 및 무기질', '지방산', '인삼류', '당 및 탄수화물']",1,0,0,1,0,1,0,1,0,0
남자,50~59,"['지방산', '인삼류']",0,0,0,1,0,1,0,0,0,0
남자,50~59,"['비타민 및 무기질', '지방산', '발효미생물류', '신규기능성식품']",1,0,0,1,0,0,0,0,1,1
남자,60~69,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,40~49,['발효미생물류'],0,0,0,0,0,0,0,0,1,0
남자,60~69,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,60~69,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,60~69,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,40~49,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,60~69,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,50~59,"['비타민 및 무기질', '아미노산 및 단백질']",1,0,1,0,0,0,0,0,0,0
남자,60~69,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
여자,50~59,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,50~59,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,30~39,"['인삼류', '신규기능성식품']",0,0,0,0,0,1,0,0,0,1
남자,40~49,"['아미노산 및 단백질', '인삼류']",0,0,1,0,0,1,0,0,0,0
남자,50~59,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,50~59,"['지방산', '인삼류']",0,0,0,1,0,1,0,0,0,0
남자,60~69,['아미노산 및 단백질'],0,0,1,0,0,0,0,0,0,0
남자,30~39,"['비타민 및 무기질', '지방산', '발효미생물류']",1,0,0,1,0,0,0,0,1,0
남자,30~39,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,60~69,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,60~69,"['비타민 및 무기질', '인삼류']",1,0,0,0,0,1,0,0,0,0
남자,40~49,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,50~59,['발효미생물류'],0,0,0,0,0,0,0,0,1,0
남자,50~59,['아미노산 및 단백질'],0,0,1,0,0,0,0,0,0,0
남자,50~59,['아미노산 및 단백질'],0,0,1,0,0,0,0,0,0,0
남자,30~39,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,40~49,['발효미생물류'],0,0,0,0,0,0,0,0,1,0
남자,50~59,"['비타민 및 무기질', '인삼류', '발효미생물류']",1,0,0,0,0,1,0,0,1,0
남자,50~59,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,60~69,"['비타민 및 무기질', '인삼류', '발효미생물류']",1,0,0,0,0,1,0,0,1,0
남자,40~49,"['비타민 및 무기질', '신규기능성식품']",1,0,0,0,0,0,0,0,0,1
남자,50~59,"['비타민 및 무기질', '발효미생물류', '신규기능성식품']",1,0,0,0,0,0,0,0,1,1
남자,60~69,"['비타민 및 무기질', '신규기능성식품']",1,0,0,0,0,0,0,0,0,1
남자,60~69,['인삼류'],0,0,0,0,0,1,0,0,0,0
남자,30~39,"['지방산', '인삼류', '발효미생물류']",0,0,0,1,0,1,0,0,1,0
남자,60~69,"['비타민 및 무기질', '인삼류', '신규기능성식품']",1,0,0,0,0,1,0,0,0,1
남자,40~49,"['비타민 및 무기질', '신규기능성식품']",1,0,0,0,0,0,0,0,0,1
남자,40~49,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,50~59,"['비타민 및 무기질', '지방산']",1,0,0,1,0,0,0,0,0,0
남자,30~39,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,50~59,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,50~59,"['지방산', '인삼류']",0,0,0,1,0,1,0,0,0,0
남자,30~39,['발효미생물류'],0,0,0,0,0,0,0,0,1,0
남자,50~59,"['비타민 및 무기질', '지방산', '인삼류']",1,0,0,1,0,1,0,0,0,0
남자,30~39,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,50~59,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,40~49,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,50~59,"['비타민 및 무기질', '지방산', '발효미생물류']",1,0,0,1,0,0,0,0,1,0
남자,60~69,"['당 및 탄수화물', '발효미생물류']",0,0,0,0,0,0,0,1,1,0
남자,50~59,"['지방산', '인삼류']",0,0,0,1,0,1,0,0,0,0
남자,60~69,"['비타민 및 무기질', '인삼류']",1,0,0,0,0,1,0,0,0,0
남자,40~49,"['비타민 및 무기질', '인삼류']",1,0,0,0,0,1,0,0,0,0
남자,60~69,"['지방산', '발효미생물류']",0,0,0,1,0,0,0,0,1,0
남자,30~39,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,30~39,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,60~69,"['비타민 및 무기질', '지방산']",1,0,0,1,0,0,0,0,0,0
남자,50~59,"['지방산', '인삼류']",0,0,0,1,0,1,0,0,0,0
남자,60~69,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,60~69,['인삼류'],0,0,0,0,0,1,0,0,0,0
남자,50~59,"['지방산', '인삼류']",0,0,0,1,0,1,0,0,0,0
남자,60~69,"['비타민 및 무기질', '인삼류', '신규기능성식품']",1,0,0,0,0,1,0,0,0,1
남자,40~49,"['비타민 및 무기질', '인삼류', '신규기능성식품']",1,0,0,0,0,1,0,0,0,1
남자,40~49,"['인삼류', '발효미생물류']",0,0,0,0,0,1,0,0,1,0
남자,60~69,"['지방산', '인삼류']",0,0,0,1,0,1,0,0,0,0
남자,40~49,['아미노산 및 단백질'],0,0,1,0,0,0,0,0,0,0
남자,50~59,"['비타민 및 무기질', '아미노산 및 단백질']",1,0,1,0,0,0,0,0,0,0
남자,30~39,"['지방산', '발효미생물류']",0,0,0,1,0,0,0,0,1,0
남자,30~39,"['아미노산 및 단백질', '지방산', '발효미생물류']",0,0,1,1,0,0,0,0,1,0
남자,60~69,"['지방산', '발효미생물류']",0,0,0,1,0,0,0,0,1,0
남자,30~39,"['엽록소', '발효미생물류']",0,0,0,0,1,0,0,0,1,0
남자,50~59,"['비타민 및 무기질', '인삼류']",1,0,0,0,0,1,0,0,0,0
남자,60~69,"['비타민 및 무기질', '인삼류', '발효미생물류']",1,0,0,0,0,1,0,0,1,0
남자,60~69,"['비타민 및 무기질', '아미노산 및 단백질', '지방산', '발효미생물류']",1,0,1,1,0,0,0,0,1,0
남자,30~39,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,50~59,"['인삼류', '페놀류', '발효미생물류']",0,0,0,0,0,1,1,0,1,0
남자,50~59,"['인삼류', '발효미생물류']",0,0,0,0,0,1,0,0,1,0
남자,50~59,['인삼류'],0,0,0,0,0,1,0,0,0,0
남자,30~39,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,50~59,"['아미노산 및 단백질', '당 및 탄수화물', '발효미생물류']",0,0,1,0,0,0,0,1,1,0
남자,50~59,"['지방산', '엽록소', '발효미생물류']",0,0,0,1,1,0,0,0,1,0
남자,60~69,"['인삼류', '발효미생물류']",0,0,0,0,0,1,0,0,1,0
남자,30~39,"['아미노산 및 단백질', '지방산', '발효미생물류']",0,0,1,1,0,0,0,0,1,0
남자,30~39,"['발효미생물류', '신규기능성식품']",0,0,0,0,0,0,0,0,1,1
남자,40~49,"['인삼류', '발효미생물류']",0,0,0,0,0,1,0,0,1,0
남자,60~69,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,50~59,['발효미생물류'],0,0,0,0,0,0,0,0,1,0
남자,60~69,['발효미생물류'],0,0,0,0,0,0,0,0,1,0
남자,50~59,"['지방산', '인삼류']",0,0,0,1,0,1,0,0,0,0
남자,40~49,"['지방산', '발효미생물류']",0,0,0,1,0,0,0,0,1,0
여자,40~49,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,50~59,"['지방산', '발효미생물류']",0,0,0,1,0,0,0,0,1,0
남자,60~69,"['비타민 및 무기질', '지방산', '발효미생물류']",1,0,0,1,0,0,0,0,1,0
남자,50~59,"['비타민 및 무기질', '아미노산 및 단백질', '지방산']",1,0,1,1,0,0,0,0,0,0
남자,40~49,"['지방산', '엽록소', '발효미생물류']",0,0,0,1,1,0,0,0,1,0
남자,60~69,"['비타민 및 무기질', '지방산']",1,0,0,1,0,0,0,0,0,0
남자,50~59,"['비타민 및 무기질', '지방산', '엽록소', '발효미생물류']",1,0,0,1,1,0,0,0,1,0
남자,70~79,"['지방산', '신규기능성식품']",0,0,0,1,0,0,0,0,0,1
남자,60~69,"['아미노산 및 단백질', '지방산', '당 및 탄수화물', '발효미생물류']",0,0,1,1,0,0,0,1,1,0
남자,50~59,"['비타민 및 무기질', '당 및 탄수화물']",1,0,0,0,0,0,0,1,0,0
남자,40~49,['인삼류'],0,0,0,0,0,1,0,0,0,0
남자,50~59,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,50~59,"['지방산', '인삼류']",0,0,0,1,0,1,0,0,0,0
남자,60~69,"['비타민 및 무기질', '지방산', '인삼류', '신규기능성식품']",1,0,0,1,0,1,0,0,0,1
남자,50~59,"['비타민 및 무기질', '신규기능성식품']",1,0,0,0,0,0,0,0,0,1
남자,40~49,['발효미생물류'],0,0,0,0,0,0,0,0,1,0
남자,70~79,"['비타민 및 무기질', '발효미생물류', '신규기능성식품']",1,0,0,0,0,0,0,0,1,1
남자,60~69,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,40~49,['인삼류'],0,0,0,0,0,1,0,0,0,0
남자,60~69,['지방산'],0,0,0,1,0,0,0,0,0,0
남자,60~69,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,60~69,"['인삼류', '발효미생물류']",0,0,0,0,0,1,0,0,1,0
남자,40~49,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,60~69,"['비타민 및 무기질', '페놀류']",1,0,0,0,0,0,1,0,0,0
남자,60~69,"['비타민 및 무기질', '인삼류']",1,0,0,0,0,1,0,0,0,0
남자,60~69,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,30~39,"['발효미생물류', '신규기능성식품']",0,0,0,0,0,0,0,0,1,1
남자,40~49,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
여자,40~49,"['비타민 및 무기질', '식이섬유']",1,1,0,0,0,0,0,0,0,0
남자,50~59,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,70~79,"['엽록소', '당 및 탄수화물']",0,0,0,0,1,0,0,1,0,0
남자,50~59,"['비타민 및 무기질', '발효미생물류']",1,0,0,0,0,0,0,0,1,0
남자,40~49,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,50~59,"['비타민 및 무기질', '지방산']",1,0,0,1,0,0,0,0,0,0
여자,50~59,"['비타민 및 무기질', '신규기능성식품']",1,0,0,0,0,0,0,0,0,1
남자,70~79,['지방산'],0,0,0,1,0,0,0,0,0,0
남자,40~49,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,70~79,['비타민 및 무기질'],1,0,0,0,0,0,0,0,0,0
남자,60~69,"['비타민 및 무기질', '인삼류']",1,0,0,0,0,1,0,0,0,0
남자,50~59,"['비타민 및 무기질', '인삼류']",1,0,0,0,0,1,0,0,0,0
